"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250324","5호선","아차산(어린이대공원후문)","16089","15613","20250327",""
"20250324","5호선","군자(능동)","13022","14265","20250327",""
"20250324","5호선","장한평","21885","21641","20250327",""
"20250324","5호선","답십리","18105","16502","20250327",""
"20250324","5호선","마장","6569","6269","20250327",""
"20250324","5호선","왕십리(성동구청)","4895","5196","20250327",""
"20250324","5호선","행당","8963","8053","20250327",""
"20250324","5호선","신금호","7245","7728","20250327",""
"20250324","5호선","청구","4264","3992","20250327",""
"20250324","5호선","동대문역사문화공원(DDP)","3691","4185","20250327",""
"20250324","5호선","을지로4가","7556","7488","20250327",""
"20250324","5호선","종로3가","15766","15596","20250327",""
"20250324","5호선","광화문(세종문화회관)","37400","38876","20250327",""
"20250324","5호선","서대문","24293","24556","20250327",""
"20250324","5호선","충정로(경기대입구)","5743","5996","20250327",""
"20250324","5호선","애오개","7321","7281","20250327",""
"20250324","5호선","공덕","16927","17601","20250327",""
"20250324","5호선","마포","16684","17002","20250327",""
"20250324","5호선","여의나루","16093","17592","20250327",""
"20250324","5호선","여의도","32669","35203","20250327",""
"20250324","5호선","신길","5434","5745","20250327",""
"20250324","5호선","영등포시장","13161","13125","20250327",""
"20250324","5호선","영등포구청","5813","5609","20250327",""
"20250324","5호선","양평","9275","8838","20250327",""
"20250324","5호선","오목교(목동운동장앞)","22902","24307","20250327",""
"20250324","5호선","목동","18532","20554","20250327",""
"20250324","5호선","신정(은행정)","14807","11806","20250327",""
"20250324","5호선","까치산","30433","29478","20250327",""
"20250324","5호선","화곡","31585","29712","20250327",""
"20250324","5호선","우장산","16767","16672","20250327",""
"20250324","5호선","발산","26030","26145","20250327",""
"20250324","5호선","마곡","14440","14575","20250327",""
"20250324","5호선","송정","6945","6545","20250327",""
"20250324","5호선","김포공항","12418","7936","20250327",""
"20250324","5호선","개화산","6746","6434","20250327",""
"20250324","5호선","방화","7832","7523","20250327",""
"20250324","4호선","남태령","1546","1327","20250327",""
"20250324","4호선","사당","26749","24313","20250327",""
"20250324","4호선","총신대입구(이수)","21390","22884","20250327",""
"20250324","4호선","동작(현충원)","1982","2038","20250327",""
"20250324","4호선","이촌(국립중앙박물관)","8313","9226","20250327",""
"20250324","4호선","신용산","20825","22556","20250327",""
"20250324","4호선","삼각지","6341","7047","20250327",""
"20250324","4호선","숙대입구(갈월)","17789","17434","20250327",""
"20250324","4호선","서울역","14446","23684","20250327",""
"20250324","4호선","회현(남대문시장)","30018","31773","20250327",""
"20250324","4호선","명동","39198","40778","20250327",""
"20250324","4호선","충무로","37606","38299","20250327",""
"20250324","4호선","동대문역사문화공원(DDP)","20850","18221","20250327",""
"20250324","4호선","동대문","22016","22427","20250327",""
"20250324","4호선","혜화","35541","35129","20250327",""
"20250324","4호선","한성대입구(삼선교)","16545","16158","20250327",""
"20250324","4호선","성신여대입구(돈암)","25272","24233","20250327",""
"20250324","4호선","길음","24749","25250","20250327",""
"20250324","4호선","미아사거리","28075","27823","20250327",""
"20250324","4호선","미아(서울사이버대학)","18377","17954","20250327",""
"20250324","4호선","수유(강북구청)","37349","37788","20250327",""
"20250324","4호선","쌍문","32033","30374","20250327",""
"20250324","4호선","창동","28720","30273","20250327",""
"20250324","4호선","노원","22032","24548","20250327",""
"20250324","4호선","상계","21792","20499","20250327",""
"20250324","4호선","당고개","10398","8813","20250327",""
"20250324","3호선","오금","7711","6507","20250327",""
"20250324","3호선","경찰병원","8677","8705","20250327",""
"20250324","3호선","가락시장","10094","9722","20250327",""
"20250324","3호선","수서","20181","20353","20250327",""
"20250324","3호선","일원","12918","12589","20250327",""
"20250324","3호선","대청","12488","11762","20250327",""
"20250324","3호선","학여울","2334","2375","20250327",""
"20250324","3호선","대치","13802","13819","20250327",""
"20250324","3호선","도곡","7252","7255","20250327",""
"20250324","3호선","매봉","14725","13973","20250327",""
"20250324","3호선","양재(서초구청)","42589","45450","20250327",""
"20250324","3호선","남부터미널(예술의전당)","31950","32610","20250327",""
"20250324","3호선","교대(법원.검찰청)","19012","11333","20250327",""
"20250324","3호선","고속터미널","44482","41994","20250327",""
"20250324","3호선","잠원","5864","5552","20250327",""
"20250324","3호선","신사","29327","30741","20250327",""
"20250324","3호선","압구정","32835","34976","20250327",""
"20250324","3호선","옥수","9680","10096","20250327",""
"20250324","3호선","금호","8717","8417","20250327",""
"20250324","3호선","약수","13717","13484","20250327",""
"20250324","3호선","동대입구","13146","14845","20250327",""
"20250324","3호선","충무로","7","0","20250327",""
"20250324","3호선","을지로3가","13354","12843","20250327",""
"20250324","3호선","종로3가","12236","13725","20250327",""
"20250324","3호선","안국","30580","30804","20250327",""
"20250324","3호선","경복궁(정부서울청사)","30303","30209","20250327",""
"20250324","3호선","독립문","8338","8620","20250327",""
"20250324","3호선","무악재","4686","4755","20250327",""
"20250324","3호선","홍제","20199","19408","20250327",""
"20250324","3호선","녹번","17319","16043","20250327",""
"20250324","3호선","불광","18402","19252","20250327",""
"20250324","3호선","연신내","39179","37329","20250327",""
"20250324","3호선","구파발","23689","22725","20250327",""
"20250324","1호선","신설동","15661","14932","20250327",""
"20250324","1호선","동대문","12577","12233","20250327",""
"20250324","3호선","지축","8369","8649","20250327",""
"20250324","2호선","용두(동대문구청)","2787","2803","20250327",""
"20250324","2호선","신정네거리","11399","11743","20250327",""
"20250324","2호선","양천구청","7679","8000","20250327",""
"20250324","2호선","도림천","1452","1577","20250327",""
"20250324","2호선","신설동","3870","3887","20250327",""
"20250324","2호선","신답","1861","2083","20250327",""
"20250324","2호선","용답","3664","3787","20250327",""
"20250324","2호선","충정로(경기대입구)","11423","12181","20250327",""
"20250324","2호선","아현","12080","11505","20250327",""
"20250324","2호선","이대","20860","23422","20250327",""
"20250324","2호선","신촌","41695","42316","20250327",""
"20250324","2호선","홍대입구","69023","72328","20250327",""
"20250324","2호선","합정","31763","34066","20250327",""
"20250324","2호선","당산","20881","24019","20250327",""
"20250325","9호선2~3단계","중앙보훈병원","14551","12785","20250328",""
"20250325","1호선","제기동","18581","18868","20250328",""
"20250325","1호선","신설동","16217","15561","20250328",""
"20250325","1호선","동대문","12866","12582","20250328",""
"20250325","1호선","종로5가","27120","26288","20250328",""
"20250325","1호선","종로3가","27837","24841","20250328",""
"20250325","1호선","종각","44556","44059","20250328",""
"20250325","1호선","시청","29976","29812","20250328",""
"20250325","1호선","서울역","74555","69113","20250328",""
"20250325","7호선","반포","7392","7069","20250328",""
"20250325","우이신설선","솔밭공원","3048","2840","20250328",""
"20250325","우이신설선","북한산우이","3089","2666","20250328",""
"20250325","안산선","수리산","4665","3927","20250328",""
"20250325","안산선","오이도","8936","8879","20250328",""
"20250325","안산선","정왕","12384","12454","20250328",""
"20250325","안산선","신길온천","2418","2142","20250328",""
"20250325","안산선","안산","12569","11316","20250328",""
"20250325","안산선","초지","6266","6619","20250328",""
"20250325","안산선","고잔","10180","9783","20250328",""
"20250325","안산선","중앙","20386","21122","20250328",""
"20250325","안산선","한대앞","11832","12220","20250328",""
"20250325","안산선","상록수","17913","17957","20250328",""
"20250325","안산선","반월","4938","4792","20250328",""
"20250325","안산선","대야미","5565","4928","20250328",""
"20250325","안산선","산본","18289","19445","20250328",""
"20250325","신림선","관악산(서울대)","3567","3558","20250328",""
"20250325","신림선","서울대벤처타운","10931","10196","20250328",""
"20250325","신림선","서원","4074","3604","20250328",""
"20250325","신림선","신림","2424","2971","20250328",""
"20250325","신림선","당곡","5699","5554","20250328",""
"20250325","신림선","보라매병원","9331","9682","20250328",""
"20250325","신림선","보라매공원","2815","2880","20250328",""
"20250325","신림선","보라매","5159","4766","20250328",""
"20250325","신림선","서울지방병무청","3815","4146","20250328",""
"20250325","신림선","대방","3498","2857","20250328",""
"20250325","신림선","샛강","3606","4128","20250328",""
"20250325","수인선","인천","1168","1738","20250328",""
"20250325","수인선","신포","2119","2168","20250328",""
"20250325","수인선","숭의","4904","4515","20250328",""
"20250325","수인선","인하대","9914","9311","20250328",""
"20250325","수인선","송도","2943","2523","20250328",""
"20250325","수인선","연수","5284","5217","20250328",""
"20250325","수인선","원인재","5015","5081","20250328",""
"20250325","수인선","남동인더스파크","2715","3045","20250328",""
"20250325","수인선","호구포","4381","4581","20250328",""
"20250325","수인선","인천논현","6210","6654","20250328",""
"20250325","수인선","소래포구","5710","5270","20250328",""
"20250325","수인선","월곶","3280","2931","20250328",""
"20250325","수인선","달월","100","59","20250328",""
"20250325","수인선","사리","5948","5308","20250328",""
"20250325","수인선","야목","547","515","20250328",""
